ENZSYN-YPL148C	 0.000000000000000E+00
ENZSYN-YGL205W	 1.162101131050266E-09
ENZSYN-YCR048W	 8.374880399828992E-09
ENZSYN-YNR019W	 1.9664478720260297E-07
ENZSYN-YJL091C	 1.1827701216042702E-08
ENZSYN-YNL141W	 1.7648559255712074E-06
ENZSYN-YML022W	 1.7309676114682406E-06
ENZSYN-YDR441C	 1.4199223081800296E-07
ENZSYN-YJR105W	 9.746310393275316E-06
ENZSYN-YML035C	 8.681426302563823E-08
ENZSYN-YER043C	 2.5014860957155274E-05
ENZSYN-YOL052C	 3.131547967131617E-07
ENZSYN-YNR058W	 2.3106707699100075E-09
ENZSYN-YJL005W	 6.344307048487832E-08
ENZSYN-YDR226W	 1.1395368659816477E-05
ENZSYN-YDL166C	 4.2049390052572184E-07
ENZSYN-YER170W	 3.3794055462925514E-08
ENZSYN-YLR359W	 1.1450446087738369E-06
ENZSYN-YNL220W	 2.127869868053224E-06
ENZSYN-YKL001C	 2.793435217666130E-06
ENZSYN-YFL030W	 5.7443586369684454E-08
ENZSYN-YOR335C	 3.189509323326269E-06
ENZSYN-YGR177C	 1.3758300907273414E-07
ENZSYN-YOR377W	 4.635428227270084E-06
ENZSYN-YMR303C	 3.983205933263944E-08
ENZSYN-YHR104W	 1.4478134677227368E-06
ENZSYN-YMR083W	 7.776007672505440E-07
ENZSYN-YGL256W	 4.409438332927863E-07
ENZSYN-YBR145W	 3.6074706188421866E-08
ENZSYN-YDL168W	 1.258097668184934E-07
ENZSYN-YOL086C	 1.010475134739795E-05
ENZSYN-YMR318C	 1.2461583162927666E-06
ENZSYN-YMR170C	 1.3459141938083737E-07
ENZSYN-YMR169C	 1.4372782886614785E-06
ENZSYN-YMR110C	 4.882798665024400E-07
ENZSYN-YPL061W	 1.752468085034287E-05
ENZSYN-YOR374W	 3.5208109060163865E-06
ENZSYN-YER073W	 2.297320460640691E-06
ENZSYN-YDR481C	 2.761472134460181E-07
ENZSYN-YIR029W	 9.325427387415807E-08
ENZSYN-YIR027C	 6.345685086316315E-09
ENZSYN-YBR208C	 1.6098407084584082E-07
ENZSYN-YKR061W	 3.913649600330260E-09
ENZSYN-YBR199W	 2.000089539601059E-07
ENZSYN-YOR099W	 5.097178385763043E-07
ENZSYN-YJL139C	 4.7557614882887135E-08
ENZSYN-YBR205W	 2.663440323904147E-07
ENZSYN-YDR483W	 5.843391381750089E-07
ENZSYN-YPL053C	 1.3457884749556944E-07
ENZSYN-YBR001C	 5.057388777883692E-08
ENZSYN-YPR026W	 3.4237054435009827E-09
ENZSYN-YDR001C	 1.3241341970378268E-07
ENZSYN-YJL221C	 6.386432652933412E-08
ENZSYN-YGR287C	 3.4808330268364915E-08
ENZSYN-YBR299W	 4.0593814470151913E-07
ENZSYN-HER2PET112GTF1	 4.884000484383157E-08
ENZSYN-YDR354W	 4.620243413418908E-07
ENZSYN-YDR305C	 2.258811432528398E-07
ENZSYN-YPL111W	 7.451555396238586E-08
ENZSYN-YHR018C	 8.672791163131728E-07
ENZSYN-YOL058W	 1.104344270728120E-06
ENZSYN-YDR341C	 2.7249708225997933E-06
ENZSYN-YHR091C	 2.7961190961263997E-07
ENZSYN-YPR145W	 1.205923218210550E-06
ENZSYN-YGR124W	 3.6781356068883078E-06
ENZSYN-YHR019C	 4.879421480976220E-06
ENZSYN-YCR024C	 9.003307934229842E-08
ENZSYN-YJL130C	 5.644401404936186E-06
ENZSYN-YER052C	 1.5246889204707144E-06
ENZSYN-YKL106W	 1.5621876945995428E-07
ENZSYN-YDR158W	 3.168517634979422E-06
ENZSYN-YLL018C	 1.4299878053960775E-06
ENZSYN-YPL104W	 9.287872300097737E-08
ENZSYN-YDR530C	 5.423077759226383E-08
ENZSYN-YCL050C	 1.9043045666085063E-06
ENZSYN-YER055C	 3.7790466859832435E-06
ENZSYN-YBR110W	 5.200288840236241E-08
ENZSYN-YGR286C	 3.524164125158503E-07
ENZSYN-YNL280C	 2.2931867531008734E-08
ENZSYN-YMR015C	 4.801413051643037E-07
ENZSYN-YGL001C	 6.986950128659840E-07
ENZSYN-YLR100W	 7.960051338190305E-07
ENZSYN-YGR060W	 2.581821885924369E-07
ENZSYN-YLR056W	 4.894143561275298E-07
ENZSYN-YMR202W	 1.1130997230684482E-06
ENZSYN-YGL012W	 1.2741847887209845E-07
ENZSYN-YAR035W	 8.955148607242640E-10
ENZSYN-YER024W	 2.4783447965524096E-08
ENZSYN-YGR088W	 3.943252077613627E-08
ENZSYN-YDR297W	 3.098230640924376E-08
ENZSYN-YMR272C	 4.068113967829364E-07
ENZSYN-YBR023C	 5.3043084173033274E-08
ENZSYN-YBR038W	 1.4504373642978773E-08
ENZSYN-YNL192W	 3.7915187812235844E-08
ENZSYN-YLR133W	 3.3596978083310064E-07
ENZSYN-YGR202C	 1.7109244492745547E-07
ENZSYN-YPR060C	 3.726776666912915E-07
ENZSYN-YGL148W	 8.786101975053107E-07
ENZSYN-SRT1NUS1	 1.569495329407895E-07
ENZSYN-YNR001C	 8.128622734926486E-07
ENZSYN-YCR005C	 7.771769253376419E-07
ENZSYN-YDR044W	 1.6602803673866584E-07
ENZSYN-YBL039C	 1.0130442805670176E-06
ENZSYN-YFR055W	 3.947543071873981E-06
ENZSYN-YGL184C	 4.380267334697854E-07
ENZSYN-YGR155W	 3.9723181170782265E-06
ENZSYN-YAL012W	 2.478198093927700E-06
ENZSYN-YJR130C	 7.998156013745267E-08
ENZSYN-YLR303W	 5.612248220724014E-06
ENZSYN-YNL247W	 6.058195662140441E-07
ENZSYN-YLR245C	 2.561136566710371E-08
ENZSYN-YNR012W	 7.119669100613717E-08
ENZSYN-YPR062W	 4.960949966712022E-07
ENZSYN-YML086C	 1.0646429419139246E-06
ENZSYN-YBR149W	 1.8312821573981045E-06
ENZSYN-YKL060C	 2.4583623837417334E-05
ENZSYN-YHR144C	 6.664738543945571E-08
ENZSYN-YDR454C	 3.664948387534597E-06
ENZSYN-YHR068W	 5.654708312597036E-07
ENZSYN-YCR036W	 1.0975275627374927E-07
ENZSYN-YPL087W	 6.860811922697879E-08
ENZSYN-YMR113W	 1.6251467059568978E-07
ENZSYN-YDL100C	 1.0558429502967619E-06
ENZSYN-YLR420W	 1.1273439046176626E-06
ENZSYN-YJR016C	 3.7478345826293385E-06
ENZSYN-YML070W	 1.9846063484738207E-06
ENZSYN-YFL053W	 5.4718360539483896E-08
ENZSYN-YJL167W	 3.588822385003251E-06
ENZSYN-YKL152C	 8.194889144862092E-06
ENZSYN-YMR013C	 1.1856920901299909E-09
ENZSYN-YPR183W	 3.2591378239699996E-06
ENZSYN-YJR057W	 8.620125773847714E-08
ENZSYN-YBR252W	 1.7268785152723402E-07
ENZSYN-YJR069C	 5.603230357726741E-07
ENZSYN-YPL281C	 2.246979360524101E-09
ENZSYN-YGR254W	 4.363126259877829E-06
ENZSYN-YMR323W	 5.213015944711038E-07
ENZSYN-YHR174W	 3.182384770403364E-05
ENZSYN-YDR147W	 5.7702875923423064E-08
ENZSYN-YOR126C	 2.0609428776883092E-07
ENZSYN-YNR067C	 2.0403211307129362E-07
ENZSYN-YLR300W	 1.5223181406830018E-06
ENZSYN-YDR261C	 1.1614621943998842E-07
ENZSYN-YPL069C	 5.6534710543665996E-08
ENZSYN-YER015W	 4.5670514840077844E-08
ENZSYN-YOR176W	 4.837493436093247E-07
ENZSYN-YDL045C	 1.2160339948455893E-07
ENZSYN-YLR011W	 5.6499474701607906E-08
ENZSYN-YOR388C	 8.360897344193003E-10
ENZSYN-YGR204W	 3.1334317157554554E-06
ENZSYN-YBR084W	 5.373385623732194E-07
ENZSYN-YLR345W	 7.052526293308754E-08
ENZSYN-YJL155C	 6.051829264033401E-08
ENZSYN-YKL216W	 6.888117772652147E-07
ENZSYN-YJR051W	 2.293097876861080E-07
ENZSYN-YEL047C	 9.008736455194244E-07
ENZSYN-YLR299W	 1.4430289417355703E-07
ENZSYN-YJL101C	 3.0136673509629364E-07
ENZSYN-YPR184W	 2.4431169787487302E-08
ENZSYN-YNL241C	 3.1051449843588517E-06
ENZSYN-YBR196C	 3.0733885420692105E-06
ENZSYN-YDR300C	 5.117392411605116E-07
ENZSYN-YDL215C	 6.917587024892520E-08
ENZSYN-YOR375C	 4.415369121144063E-06
ENZSYN-YDL171C	 4.4631466470502026E-07
ENZSYN-YOR323C	 1.949050008171949E-06
ENZSYN-YFL060C	 7.851973471108803E-09
ENZSYN-YPR035W	 1.1633319675410922E-06
ENZSYN-YKL104C	 8.310580025081300E-07
ENZSYN-YOR168W	 1.3359147296827077E-06
ENZSYN-GUS1ARC1	 3.3380237247091522E-06
ENZSYN-YOL033W	 5.4908426986793074E-08
ENZSYN-YPL091W	 7.663742620372402E-07
ENZSYN-YBL064C	 6.504895395722171E-07
ENZSYN-YOL049W	 2.449088012811967E-07
ENZSYN-YJR009C	 1.851088016989045E-05
ENZSYN-YGR192C	 1.278639772676779E-06
ENZSYN-YJL052W	 6.615710711389625E-06
ENZSYN-YOR120W	 1.0158619721236041E-06
ENZSYN-YHL032C	 5.8185712511567894E-09
ENZSYN-YIL053W	 1.6414752758518746E-05
ENZSYN-YER062C	 8.717599637333991E-07
ENZSYN-YIL155C	 2.8416238111532177E-07
ENZSYN-YDL022W	 1.1307587440254653E-06
ENZSYN-YPL110C	 8.901086914351876E-08
ENZSYN-YDR408C	 1.0453507819069985E-06
ENZSYN-YLR058C	 3.751203660783474E-06
ENZSYN-YBR263W	 8.200824140974300E-07
ENZSYN-YPR160W	 3.579341596254247E-07
ENZSYN-YPR081C	 4.923389871433451E-09
ENZSYN-YBR121C	 1.9140389845623487E-06
ENZSYN-YMR217W	 3.2872779433337293E-06
ENZSYN-YMR281W	 5.6557409309447046E-08
ENZSYN-YKL165C	 1.687737704297331E-07
ENZSYN-YGL142C	 8.134108456136340E-09
ENZSYN-YLL031C	 3.181952181341780E-08
ENZSYN-YGR267C	 1.082525054802629E-07
ENZSYN-YBL033C	 2.8506231907382824E-09
ENZSYN-YDL238C	 1.9682367422084057E-08
ENZSYN-YDR399W	 1.997277114607147E-06
ENZSYN-YPL172C	 1.482766363458348E-08
ENZSYN-YGL253W	 6.092738446445595E-06
ENZSYN-YLR446W	 5.164603568819259E-10
ENZSYN-YFR053C	 6.114702802445628E-07
ENZSYN-YCL040W	 1.3191289280166615E-06
ENZSYN-YCL030C	 6.547876617671364E-06
ENZSYN-YFR025C	 1.6301575339542215E-07
ENZSYN-YIL116W	 3.0040094526356355E-06
ENZSYN-YBR034C	 4.793932124694367E-07
ENZSYN-YJL200C	 3.1917038955950713E-06
ENZSYN-YLL062C	 3.7836841650046014E-07
ENZSYN-YIL094C	 8.625482928749692E-06
ENZSYN-YJR139C	 3.703461455922682E-06
ENZSYN-YHR025W	 1.1400664120479194E-06
ENZSYN-YNL277W	 4.6859870411039535E-07
ENZSYN-YDR272W	 3.639789325517589E-07
ENZSYN-YNR041C	 6.684860035181130E-09
ENZSYN-YPL214C	 9.335231067291399E-09
ENZSYN-YDL205C	 4.509417665536783E-07
ENZSYN-YML075C	 5.340140778554631E-07
ENZSYN-YLR450W	 3.6338027239698727E-08
ENZSYN-YML126C	 3.7996007989275487E-06
ENZSYN-YOL055C	 9.098308064654374E-08
ENZSYN-YBR248C	 2.908108625057326E-06
ENZSYN-YOR202W	 1.8912439461809804E-06
ENZSYN-YML056C	 6.488951420694318E-07
ENZSYN-YLR432W	 5.196863917059871E-07
ENZSYN-YHR216W	 6.795790771502553E-08
ENZSYN-TRP23	 7.457172472669209E-07
ENZSYN-YBR011C	 7.3945536303417795E-06
ENZSYN-YMR267W	 6.991918091464960E-08
ENZSYN-YMR120C	 4.180165186010390E-06
ENZSYN-YLR028C	 5.553443925281542E-07
ENZSYN-YDR315C	 9.492943603992280E-10
ENZSYN-YDR173C	 2.5972194509708602E-08
ENZSYN-YLR174W	 4.684895302640440E-09
ENZSYN-YNL009W	 2.6833372429831252E-09
ENZSYN-YER065C	 5.902856748322290E-10
ENZSYN-YBL076C	 2.7668472228784726E-06
ENZSYN-YPL040C	 8.407022850643075E-08
ENZSYN-YPL117C	 1.0410542927906465E-06
ENZSYN-YBL098W	 3.4974432111843613E-07
ENZSYN-YLR089C	 2.884501179935788E-07
ENZSYN-YEL046C	 3.7446611860164675E-07
ENZSYN-YMR226C	 1.684563244558402E-06
ENZSYN-YDR321W	 1.1955347730749536E-06
ENZSYN-YER023W	 1.2129258125784548E-06
ENZSYN-YOL151W	 1.4478134677227368E-06
ENZSYN-YCL064C	 1.2997268544696225E-05
ENZSYN-YJR078W	 9.326459213136770E-08
ENZSYN-YML004C	 2.003251084942583E-07
ENZSYN-YHR072W	 7.435596755271680E-08
ENZSYN-YPL160W	 2.268443516483011E-06
ENZSYN-YLR382C	 9.030883354876630E-08
ENZSYN-YDR037W	 2.497008936626073E-06
ENZSYN-YNL073W	 1.4834104071469287E-07
ENZSYN-YKL085W	 1.606769163316980E-06
ENZSYN-YOL126C	 1.8077947235800272E-08
ENZSYN-YDL078C	 6.135887541528352E-07
ENZSYN-YNL117W	 4.6113818642767074E-08
ENZSYN-YIR031C	 6.567782773060551E-08
ENZSYN-YKL029C	 2.1658440056076504E-06
ENZSYN-YDL055C	 1.433503731001438E-05
ENZSYN-YER003C	 3.5220041173389973E-06
ENZSYN-YDR502C	 6.127906927221867E-06
ENZSYN-YLR180W	 1.3302643756971768E-06
ENZSYN-YBL013W_c	 1.5989229771652142E-08
ENZSYN-MES1ARC1	 1.0104956498419194E-07
ENZSYN-YGR171C	 3.597932991646689E-08
ENZSYN-YKR080W	 9.455891658836616E-07
ENZSYN-YMR208W	 3.6410863415113605E-07
ENZSYN-YNR043W	 1.8249840844379634E-06
ENZSYN-YHR046C	 3.106761948003485E-07
ENZSYN-YDR287W	 1.0914629085708687E-07
ENZSYN-YJL153C	 9.817297333975601E-06
ENZSYN-YFL017C	 2.3862910415888273E-07
ENZSYN-YJL071W	 1.1597481471902137E-07
ENZSYN-YMR062C	 1.7104125810001948E-06
ENZSYN-YDR428C	 1.1473001540168248E-07
ENZSYN-YGL067W	 6.503920159451560E-07
ENZSYN-YJR049C	 1.2554016116608746E-08
ENZSYN-YEL041W	 1.2189872824300155E-09
ENZSYN-YPL188W	 5.6093942549188556E-08
ENZSYN-YDR191W	 1.2647357786926416E-09
ENZSYN-YPL015C	 2.2332379712666787E-08
ENZSYN-YOR025W	 2.9925413785111444E-09
ENZSYN-YOL068C	 1.8197765308442412E-08
ENZSYN-YDL042C	 1.0965458642819962E-07
ENZSYN-YDL085W	 2.387477324090323E-09
ENZSYN-YMR145C	 1.2682744540972092E-06
ENZSYN-YML120C	 5.163143770569303E-07
ENZSYN-YOR209C	 1.6082284045983515E-06
ENZSYN-YGR010W	 3.149548417325914E-08
ENZSYN-YFR047C	 5.803382239731312E-08
ENZSYN-YER005W	 4.3033512260646176E-08
ENZSYN-YEL042W	 4.5395460845126257E-07
ENZSYN-YKL067W	 1.0166427281181506E-06
ENZSYN-YAL035W	 6.922085094168454E-07
ENZSYN-YML082W	 3.322348568771613E-08
ENZSYN-YLL058W	 1.1821449779582462E-09
ENZSYN-YJL088W	 3.616651086861829E-06
ENZSYN-YKL184W	 1.1764908055341584E-07
ENZSYN-YLR438W	 1.8222429976089216E-07
ENZSYN-YML106W	 1.478283341929713E-06
ENZSYN-YMR271C	 5.432312776441315E-07
ENZSYN-YEL021W	 1.353280799788746E-06
ENZSYN-YGR277C	 4.5765781849980736E-07
ENZSYN-YDR531W	 4.4875111853855437E-07
ENZSYN-YIL145C	 4.092651829741510E-07
ENZSYN-YJR019C	 1.3800240018405008E-07
ENZSYN-YPR047W	 1.2773689523354415E-07
ENZSYN-YGL234W	 8.322340688891084E-06
ENZSYN-YEL058W	 7.196689456086812E-07
ENZSYN-YKR097W	 7.989020177807084E-10
ENZSYN-YKL127W	 1.0397644343845027E-06
ENZSYN-YMR105C	 5.487388260028551E-07
ENZSYN-YHR183W	 7.315617072389369E-06
ENZSYN-YGR256W	 2.5072091773567064E-06
ENZSYN-YIL074C	 2.7861757635123215E-06
ENZSYN-YER081W	 9.941765748924453E-06
ENZSYN-YCR012W	 4.578499277948454E-05
ENZSYN-YOR283W	 9.041843860227961E-08
ENZSYN-YFL045C	 1.9271403066657772E-06
ENZSYN-YMR220W	 3.9312065995241435E-07
ENZSYN-YIL083C	 2.2837803763584806E-07
ENZSYN-YMR278W	 5.855330342976103E-08
ENZSYN-YAR015W	 4.639063587627743E-06
ENZSYN-YOR128C	 2.6088402528016784E-06
ENZSYN-YDR007W	 1.7450247478479943E-07
ENZSYN-YMR300C	 1.9087718536245607E-06
ENZSYN-YGR208W	 1.0328294834212437E-06
ENZSYN-YOR184W	 2.789210134993358E-06
ENZSYN-YDR294C	 2.505125388991815E-07
ENZSYN-YMR020W	 5.426384048724794E-08
ENZSYN-YGL040C	 2.1320570862737775E-07
ENZSYN-YNL316C	 2.2209775254344722E-07
ENZSYN-YBR166C	 3.294659633908581E-07
ENZSYN-YLR142W	 9.211622288074659E-08
ENZSYN-YHR020W	 2.6048674985211856E-06
ENZSYN-YER014W	 1.484409208565001E-07
ENZSYN-YLR209C	 8.403385468796208E-07
ENZSYN-YBR035C	 7.645152764981634E-07
ENZSYN-YGL062W	 2.1263191701535722E-07
ENZSYN-YBR218C	 6.049977888221275E-07
ENZSYN-YOR347C	 5.609485308893006E-07
ENZSYN-YAL038W	 9.087228204914329E-06
ENZSYN-YOL143C	 1.1705967227899212E-07
ENZSYN-YBR256C	 3.298442277791861E-07
ENZSYN-RNR124	 4.917379757893644E-07
ENZSYN-RNR1234	 7.980926354103845E-10
ENZSYN-YOR095C	 1.399017825153802E-06
ENZSYN-YJL121C	 6.681288875857787E-07
ENZSYN-YML008C	 5.495924722937364E-06
ENZSYN-YJL068C	 9.141324854492849E-07
ENZSYN-YIR034C	 4.7516008845136355E-06
ENZSYN-YNR050C	 1.0985308972429965E-05
ENZSYN-YDR023W	 2.7835098580313018E-06
ENZSYN-YBR213W	 2.0782046063387225E-07
ENZSYN-YLR146C	 1.5235426078555345E-07
ENZSYN-YKR053C	 3.1985805181308803E-07
ENZSYN-YJL134W	 5.928546352267565E-08
ENZSYN-YOR171C	 3.024551584999723E-07
ENZSYN-YLR260W	 7.668835683579132E-08
ENZSYN-YGR175C	 1.5834732386748058E-06
ENZSYN-YHR190W	 1.6609898381973693E-06
ENZSYN-YIL162W	 2.2188241798760143E-07
ENZSYN-YJR010W	 6.711262409263763E-07
ENZSYN-YLL057C	 2.852268242041902E-10
ENZSYN-YOR241W	 4.346801077547319E-07
ENZSYN-YOR143C	 1.2436274505338834E-07
ENZSYN-YIL078W	 2.895331655211030E-06
ENZSYN-YKL194C	 7.262170470513836E-08
ENZSYN-YOR074C	 2.8267621504055564E-07
ENZSYN-YBR003W	 2.558055754828822E-07
ENZSYN-YLR354C	 4.2841758577745045E-06
ENZSYN-YGR043C	 5.511222575620728E-07
ENZSYN-YBR117C	 1.4424273700785218E-07
ENZSYN-YPR074C	 4.804660136673658E-06
ENZSYN-YDR050C	 1.7452290377696973E-05
ENZSYN-YGL026C	 4.0846823864065575E-06
ENZSYN-YOL097C	 7.429501415572159E-07
ENZSYN-YDR268W	 4.708541354128061E-08
ENZSYN-YGR185C	 9.906830227127991E-07
ENZSYN-YPL097W	 7.130399590001256E-08
ENZSYN-YLR189C	 3.164455187524395E-08
ENZSYN-YDL103C	 6.154406334387504E-07
ENZSYN-YHR128W	 1.1260681557859872E-06
ENZSYN-YIR032C	 1.7618983733413836E-07
ENZSYN-YDR020C	 2.559152371575691E-07
ENZSYN-YDR047W	 2.5315382799892684E-07
ENZSYN-YKR069W	 5.784471120387762E-07
ENZSYN-YOR278W	 2.2995498741732017E-07
ENZSYN-YKL035W	 1.9837390610684127E-07
ENZSYN-YHL012W	 1.1007547178495422E-05
ENZSYN-YJR133W	 6.156528455600772E-07
ENZSYN-YGR194C	 5.3815574467459603E-08
ENZSYN-YPL212C	 3.987877874251057E-07
ENZSYN-YNL292W	 3.1022018090807014E-07
ENZSYN-YGL063W	 8.600458587980937E-09
ENZSYN-YFL001W	 7.604308512422489E-08
ENZSYN-YDL131W	 8.674100911194510E-06
ENZSYN-YKR043C	 6.996777593273562E-09
ENZSYN-YDL066W	 2.331375819438519E-06
ENZSYN-YHR067W	 3.263066912634467E-09
ENZSYN-YBR026C	 1.743060889173810E-07
ENZSYN-YCR034W	 2.3221745648493008E-07
ENZSYN-YLR372W	 9.391295297619906E-07
ENZSYN-YBR159W	 8.600525129165356E-07
ENZSYN-YJL097W	 1.1062147672431427E-07
ENZSYN-YDL015C	 2.6625344074088387E-07
ENZSYN-YGL055W	 5.133479984805418E-07
ENZSYN-YOR317W	 1.1202918989974126E-06
ENZSYN-YMR246W	 6.272556729742513E-07
ENZSYN-YIL009W	 3.275558171088958E-07
ENZSYN-YBR041W	 1.3040808753022268E-07
ENZSYN-YLR284C	 3.5503471428199777E-09
ENZSYN-YOR180C	 1.047421865846652E-09
ENZSYN-YNL202W	 2.6373239571827162E-08
ENZSYN-YLL012W	 1.4346879936319705E-07
ENZSYN-YKL140W	 1.0654099386433046E-07
ENZSYN-YLR020C	 5.2407968110941025E-08
ENZSYN-YDR400W	 1.1510268479675306E-07
ENZSYN-YDR135C	 2.218162248387114E-07
ENZSYN-YLL048C	 3.1187309556136474E-07
ENZSYN-YOR222W	 1.546295406874125E-06
ENZSYN-YPL134C	 9.195771730040135E-08
ENZSYN-YDL210W	 8.804712132549298E-10
ENZSYN-YOR348C	 3.0216747592795316E-09
ENZSYN-YCR010C	 0.000000000000000E+00
ENZSYN-YGL186C	 1.1150984248296647E-08
ENZSYN-YER056C	 6.051978203885571E-07
ENZSYN-YAL022C	 3.4459312792149545E-08
ENZSYN-YBL030C	 6.5312241038324455E-06
ENZSYN-YPR128C	 1.3904982204989676E-07
ENZSYN-YMR241W	 1.4702782899952904E-06
ENZSYN-YJR152W	 3.5317094451430684E-08
ENZSYN-YDR384C	 2.0455006661229023E-08
ENZSYN-YGR121C	 1.588046920598503E-07
ENZSYN-YNL142W	 1.6821523318425026E-07
ENZSYN-YPR021C	 2.3083829600524855E-08
ENZSYN-YGR065C	 9.950459990844512E-08
ENZSYN-YOR100C	 6.414663358759862E-07
ENZSYN-YGL077C	 7.114964011492371E-08
ENZSYN-YBR291C	 7.002423737304245E-07
ENZSYN-YHR002W	 4.762451797925454E-09
ENZSYN-YBR192W	 2.800958017136217E-07
ENZSYN-YDR342C	 6.173616304033227E-08
ENZSYN-YHR092C	 5.201811540017249E-07
ENZSYN-YDR345C	 8.537595020520726E-07
ENZSYN-YMR011W	 1.6105151696245587E-07
ENZSYN-YHR094C	 2.170677528283726E-07
ENZSYN-YIL013C	 3.902528449145718E-08
ENZSYN-YIL134W	 1.950824487389804E-08
ENZSYN-YGL225W	 1.2386164539449376E-09
ENZSYN-YLL015W	 3.603012075262819E-08
ENZSYN-YCR098C	 9.650851965304310E-07
ENZSYN-YGL084C	 2.236884892747239E-09
ENZSYN-YLL043W	 1.802215886583545E-08
ENZSYN-YPL265W	 5.289763561650530E-10
ENZSYN-YDR497C	 4.2214850688070546E-07
ENZSYN-YMR058W	 3.0394113478055975E-07
ENZSYN-YJL133W	 7.562071234100583E-08
ENZSYN-YBR068C	 2.0164264005684157E-09
ENZSYN-YDR046C	 5.074317921921429E-08
ENZSYN-YEL063C	 5.4476562609570217E-08
ENZSYN-YOL092W	 1.1405405401361592E-07
ENZSYN-YDR508C	 3.4077053384602994E-08
ENZSYN-YJR001W	 1.8293191470213162E-07
ENZSYN-YNL101W	 2.6591191435143014E-08
ENZSYN-YKL146W	 2.3804044733744372E-08
ENZSYN-YBR104W	 2.4508796765566583E-07
ENZSYN-YMR088C	 5.037825622870677E-08
ENZSYN-YGR191W	 1.9802148141293557E-07
ENZSYN-YCL038C	 1.4175405222857698E-08
ENZSYN-YNL268W	 2.167389788044275E-08
ENZSYN-YGR055W	 2.5617674657384953E-07
ENZSYN-YDR105C	 2.4611180892075713E-06
ENZSYN-YLR348C	 8.258729798793570E-09
ENZSYN-YIL006W	 1.2945199943637202E-08
ENZSYN-YGR260W	 4.1607562823158884E-08
ENZSYN-YOR130C	 1.393554398151802E-07
